,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Family
135,136,0,2,2,0,-0.4745497350998117,0,0,SC/PARIS 2133,15.0458,0,0,-0.5609748304808925
136,137,1,1,1,1,-0.7700819765165918,0,2,11752,26.2833,D47,2,0.6792945838081278
137,138,0,1,2,0,0.5598131098589186,1,0,113803,53.1,C123,2,0.059159876663617696
138,139,0,3,2,0,-0.9917311575791768,0,0,7534,9.2167,0,2,-0.5609748304808925
139,140,0,1,2,0,-0.4006666747456167,0,0,PC 17593,79.2,B86,0,-0.5609748304808925
140,141,0,3,3,1,0.30234183892763294,0,2,2678,15.2458,0,0,0.6792945838081278
141,142,1,3,1,1,-0.5484327954540067,0,0,347081,7.75,0,2,-0.5609748304808925
142,143,1,3,3,1,-0.4006666747456167,1,0,STON/O2. 3101279,15.85,0,2,0.059159876663617696
143,144,0,3,2,0,-0.7700819765165918,0,0,365222,6.75,0,1,-0.5609748304808925
144,145,0,2,2,0,-0.8439650368707868,0,0,231945,11.5,0,2,-0.5609748304808925
145,146,0,2,2,0,-0.7700819765165918,1,1,C.A. 33112,36.75,0,2,0.6792945838081278
146,147,1,3,2,0,-0.17901749368303163,0,0,350043,7.7958,0,2,-0.5609748304808925
147,148,0,3,1,1,-1.5089125800585421,2,2,W./C. 6608,34.375,0,2,1.9195639980971482
148,149,0,2,2,0,0.5228715796818211,0,2,230080,26.0,F2,2,0.6792945838081278
149,150,0,2,4,0,0.9292284116298937,0,0,244310,13.0,0,2,-0.5609748304808925
150,151,0,2,4,0,1.5941759548176488,0,0,S.O.P. 1166,12.525,0,2,-0.5609748304808925
151,152,1,1,3,1,-0.5484327954540067,1,0,113776,66.6,C2,2,0.059159876663617696
152,153,0,3,2,0,1.9266497264115265,0,0,A.5. 11206,8.05,0,2,-0.5609748304808925
153,154,0,3,2,0,0.8184038210986012,0,2,A/5. 851,14.5,0,2,0.6792945838081278
154,155,0,3,2,0,-0.05157728040832834,0,0,Fa 265302,7.3125,0,2,-0.5609748304808925
155,156,0,1,2,0,1.5941759548176488,0,1,PC 17597,61.3792,0,0,0.059159876663617696
156,157,1,3,1,1,-0.9917311575791768,0,0,35851,7.7333,0,1,-0.5609748304808925
157,158,0,3,2,0,0.042631687379553446,0,0,SOTON/OQ 392090,8.05,0,2,-0.5609748304808925
158,159,0,3,2,0,-0.05157728040832834,0,0,315037,8.6625,0,2,-0.5609748304808925
159,160,0,3,0,0,-1.778524181134392,8,2,CA. 2343,69.55,0,2,5.64037224096421
160,161,0,3,2,0,1.0769945323382837,0,1,371362,16.1,0,2,0.059159876663617696
161,162,1,2,3,1,0.7814622909215037,0,0,C.A. 33595,15.75,0,2,-0.5609748304808925
162,163,0,3,2,0,-0.25290055403722667,0,0,347068,7.775,0,2,-0.5609748304808925
163,164,0,3,2,0,-0.9178480972249818,0,0,315093,8.6625,0,2,-0.5609748304808925
164,165,0,3,0,0,-2.099977062892102,4,1,3101295,39.6875,0,2,2.5396987052416584
165,166,1,3,0,0,-1.5089125800585421,0,2,363291,20.525,0,2,0.6792945838081278
166,167,1,1,3,1,0.8466532265281463,0,1,113505,55.0,E33,2,0.059159876663617696
167,168,0,3,3,1,1.1508775926924788,1,4,347088,27.9,0,2,2.5396987052416584
168,169,0,1,2,0,0.8982314955042832,0,0,PC 17318,25.925,0,2,-0.5609748304808925
169,170,0,3,2,0,-0.1051344333288366,0,0,1601,56.4958,0,2,-0.5609748304808925
170,171,0,1,2,0,2.333006558359599,0,0,111240,33.5,B19,2,-0.5609748304808925
171,172,0,3,0,0,-1.878327881829517,4,1,382652,29.125,0,1,2.5396987052416584
172,173,1,3,1,1,-2.099977062892102,1,1,347742,11.1333,0,2,0.6792945838081278
173,174,0,3,2,0,-0.6223158558082017,0,0,STON/O 2. 3101280,7.925,0,2,-0.5609748304808925
174,175,0,1,2,0,1.963591256588624,0,0,17764,30.6958,A7,0,-0.5609748304808925
175,176,0,3,2,0,-0.8439650368707868,1,1,350404,7.8542,0,2,0.6792945838081278
176,177,0,3,0,0,-1.778524181134392,3,1,4133,25.4667,0,2,1.9195639980971482
177,178,0,1,1,1,1.520292894463454,0,0,PC 17595,28.7125,C49,0,-0.5609748304808925
178,179,0,2,2,0,0.042631687379553446,0,0,250653,13.0,0,2,-0.5609748304808925
179,180,0,3,2,0,0.48593004950472357,0,0,LINE,0.0,0,2,-0.5609748304808925
180,181,0,3,1,1,-0.9826296211587325,8,2,CA. 2343,69.55,0,2,5.64037224096421
181,182,0,2,2,0,0.24716162275031267,0,0,SC/PARIS 2131,15.05,0,0,-0.5609748304808925
182,183,0,3,0,0,-1.5089125800585421,4,2,347077,31.3875,0,2,3.1598334123861687
183,184,1,2,0,0,-2.099977062892102,2,1,230136,39.0,F4,2,1.299429290952638
184,185,1,3,1,1,-1.878327881829517,0,2,315153,22.025,0,2,0.6792945838081278
185,186,0,1,2,0,0.8982314955042832,0,0,113767,50.0,A32,2,-0.5609748304808925
186,187,1,3,3,1,0.30234183892763294,1,0,370365,15.5,0,1,0.059159876663617696
187,188,1,1,2,0,1.1508775926924788,0,0,111428,26.55,0,2,-0.5609748304808925
188,189,0,3,2,0,0.7814622909215037,1,1,364849,15.5,0,1,0.6792945838081278
189,190,0,3,2,0,0.48593004950472357,0,0,349247,7.8958,0,2,-0.5609748304808925
190,191,1,2,3,1,0.1903978080879435,0,0,234604,13.0,0,2,-0.5609748304808925
191,192,0,2,2,0,-0.7700819765165918,0,0,28424,13.0,0,2,-0.5609748304808925
192,193,1,3,1,1,-0.7700819765165918,1,0,350046,7.8542,0,2,0.059159876663617696
193,194,1,2,0,0,-1.9522109421837122,1,1,230080,26.0,F2,2,0.6792945838081278
194,195,1,1,3,1,1.0769945323382837,0,0,PC 17610,27.7208,B4,0,-0.5609748304808925
195,196,1,1,1,1,2.111357377297014,0,0,PC 17569,146.5208,B80,0,-0.5609748304808925
196,197,0,3,2,0,-0.05157728040832834,0,0,368703,7.75,0,1,-0.5609748304808925
197,198,0,3,2,0,0.9292284116298937,0,1,4579,8.4042,0,2,0.059159876663617696
198,199,1,3,1,1,-0.9826296211587325,0,0,370370,7.75,0,1,-0.5609748304808925
199,200,0,2,1,1,-0.4006666747456167,0,0,248747,13.0,0,2,-0.5609748304808925
200,201,0,3,2,0,-0.1051344333288366,0,0,345770,9.5,0,2,-0.5609748304808925
201,202,0,3,2,0,-0.05157728040832834,8,2,CA. 2343,69.55,0,2,5.64037224096421
202,203,0,3,2,0,0.33816392879633356,0,0,3101264,6.4958,0,2,-0.5609748304808925
203,204,0,3,2,0,1.1878191228695762,0,0,2628,7.225,0,0,-0.5609748304808925
204,205,1,3,2,0,-0.8439650368707868,0,0,A/5 3540,8.05,0,2,-0.5609748304808925
205,206,0,3,1,1,-2.0260940025379073,0,1,347054,10.4625,G6,2,0.059159876663617696
206,207,0,3,2,0,0.1903978080879435,1,0,3101278,15.85,0,2,0.059159876663617696
207,208,1,3,2,0,-0.25290055403722667,0,0,2699,18.7875,0,0,-0.5609748304808925
208,209,1,3,1,1,-0.9917311575791768,0,0,367231,7.75,0,1,-0.5609748304808925
209,210,1,1,2,0,0.7814622909215037,0,0,112277,31.0,A31,0,-0.5609748304808925
210,211,0,3,2,0,-0.4006666747456167,0,0,SOTON/O.Q. 3101311,7.05,0,2,-0.5609748304808925
211,212,1,2,1,1,0.41204698915052856,0,0,F.C.C. 13528,21.0,0,2,-0.5609748304808925
212,213,0,3,2,0,-0.5484327954540067,0,0,A/5 21174,7.25,0,2,-0.5609748304808925
213,214,0,2,2,0,0.042631687379553446,0,0,250646,13.0,0,2,-0.5609748304808925
214,215,0,3,2,0,-0.05157728040832834,1,0,367229,7.75,0,1,0.059159876663617696
215,216,1,1,1,1,0.11651474773374847,1,0,35273,113.275,D36,0,0.059159876663617696
216,217,1,3,1,1,-0.17901749368303163,0,0,STON/O2. 3101283,7.925,0,2,-0.5609748304808925
217,218,0,2,2,0,0.9292284116298937,1,0,243847,27.0,0,2,0.059159876663617696
218,219,1,1,1,1,0.1903978080879435,0,0,11813,76.2917,D15,0,-0.5609748304808925
219,220,0,2,2,0,0.042631687379553446,0,0,W/C 14208,10.5,0,2,-0.5609748304808925
220,221,1,3,2,0,-0.9917311575791768,0,0,SOTON/OQ 392089,8.05,0,2,-0.5609748304808925
221,222,0,2,2,0,-0.17901749368303163,0,0,220367,13.0,0,2,-0.5609748304808925
222,223,0,3,2,0,1.5941759548176488,0,0,21440,8.05,0,2,-0.5609748304808925
223,224,0,3,2,0,-0.05157728040832834,0,0,349234,7.8958,0,2,-0.5609748304808925
224,225,1,1,2,0,0.6336961702131136,1,0,19943,90.0,C93,2,0.059159876663617696
225,226,0,3,2,0,-0.5484327954540067,0,0,PP 4348,9.35,0,2,-0.5609748304808925
226,227,1,2,2,0,-0.7700819765165918,0,0,SW/PP 751,10.5,0,2,-0.5609748304808925
227,228,0,3,2,0,-0.6592573859852993,0,0,A/5 21173,7.25,0,2,-0.5609748304808925
228,229,0,2,2,0,-0.8439650368707868,0,0,236171,13.0,0,2,-0.5609748304808925
229,230,0,3,1,1,-0.9826296211587325,3,1,4133,25.4667,0,2,1.9195639980971482
230,231,1,1,3,1,0.41204698915052856,1,0,36973,83.475,C83,2,0.059159876663617696
231,232,0,3,2,0,-0.031251372974641575,0,0,347067,7.775,0,2,-0.5609748304808925
232,233,0,2,2,0,2.185240437651209,0,0,237442,13.5,0,2,-0.5609748304808925
233,234,1,3,1,1,-1.8044448214753221,4,2,347077,31.3875,0,2,3.1598334123861687
234,235,0,2,2,0,-0.4006666747456167,0,0,C.A. 29566,10.5,0,2,-0.5609748304808925
235,236,0,3,1,1,-0.9826296211587325,0,0,W./C. 6609,7.55,0,2,-0.5609748304808925
236,237,0,2,2,0,1.0769945323382837,1,0,26707,26.0,0,2,0.059159876663617696
237,238,1,2,1,1,-1.582795640412737,0,2,C.A. 31921,26.25,0,2,0.6792945838081278
238,239,0,2,2,0,-0.7700819765165918,0,0,28665,10.5,0,2,-0.5609748304808925
239,240,0,2,2,0,0.2642808684421385,0,0,SCO/W 1585,12.275,0,2,-0.5609748304808925
240,241,0,3,1,1,-0.9826296211587325,1,0,2665,14.4542,0,0,0.059159876663617696
241,242,1,3,1,1,-0.9826296211587325,1,0,367230,15.5,0,1,0.059159876663617696
242,243,0,2,2,0,-0.031251372974641575,0,0,W./C. 14263,10.5,0,2,-0.5609748304808925
243,244,0,3,2,0,-0.5484327954540067,0,0,STON/O 2. 3101275,7.125,0,2,-0.5609748304808925
244,245,0,3,2,0,0.042631687379553446,0,0,2694,7.225,0,0,-0.5609748304808925
245,246,0,1,4,0,1.0769945323382837,2,0,19928,90.0,C78,1,0.6792945838081278
246,247,0,3,1,1,-0.3267836143914217,0,0,347071,7.775,0,2,-0.5609748304808925
247,248,1,2,3,1,-0.4006666747456167,0,2,250649,14.5,0,2,0.6792945838081278
248,249,1,1,2,0,0.5598131098589186,1,1,11751,52.5542,D35,2,0.6792945838081278
249,250,0,2,4,0,1.815825135880234,1,0,244252,26.0,0,2,0.059159876663617696
250,251,0,3,2,0,-0.05157728040832834,0,0,362316,7.25,0,2,-0.5609748304808925
251,252,0,3,3,1,-0.031251372974641575,1,1,347054,10.4625,G6,2,0.6792945838081278
252,253,0,1,2,0,2.406889618713794,0,0,113514,26.55,C87,2,-0.5609748304808925
253,254,0,3,2,0,0.042631687379553446,1,0,A/5. 3336,16.1,0,2,0.059159876663617696
254,255,0,3,3,1,0.8553453512756987,0,2,370129,20.2125,0,2,0.6792945838081278
255,256,1,3,3,1,-0.031251372974641575,0,2,2650,15.2458,0,0,0.6792945838081278
256,257,1,1,3,1,0.8466532265281463,0,0,PC 17585,79.2,0,0,-0.5609748304808925
257,258,1,1,1,1,0.042631687379553446,0,0,110152,86.5,B77,2,-0.5609748304808925
258,259,1,1,1,1,0.41204698915052856,0,0,PC 17755,512.3292,0,0,-0.5609748304808925
259,260,1,2,3,1,1.520292894463454,0,1,230433,26.0,0,2,0.059159876663617696
260,261,0,3,2,0,-0.05157728040832834,0,0,384461,7.75,0,1,-0.5609748304808925
261,262,1,3,0,0,-1.9522109421837122,4,2,347077,31.3875,0,2,3.1598334123861687
262,263,0,1,2,0,1.668059015171844,1,1,110413,79.65,E67,2,0.6792945838081278
263,264,0,1,2,0,0.7814622909215037,0,0,112059,0.0,B94,2,-0.5609748304808925
264,265,0,3,1,1,-0.9826296211587325,0,0,382649,7.75,0,1,-0.5609748304808925
265,266,0,2,2,0,0.48593004950472357,0,0,C.A. 17248,10.5,0,2,-0.5609748304808925
266,267,0,3,2,0,-0.9917311575791768,4,1,3101295,39.6875,0,2,2.5396987052416584
267,268,1,3,2,0,-0.3267836143914217,1,0,347083,7.775,0,2,0.059159876663617696
268,269,1,1,3,1,2.111357377297014,0,1,PC 17582,153.4625,C125,2,0.059159876663617696
269,270,1,1,1,1,0.41204698915052856,0,0,PC 17760,135.6333,C99,2,-0.5609748304808925
270,271,0,1,2,0,0.8982314955042832,0,0,113798,31.0,0,2,-0.5609748304808925
271,272,1,3,2,0,-0.3267836143914217,0,0,LINE,0.0,0,2,-0.5609748304808925
272,273,1,2,3,1,0.8553453512756987,0,1,250644,19.5,0,2,0.059159876663617696
273,274,0,1,2,0,0.5598131098589186,0,1,PC 17596,29.7,C118,0,0.059159876663617696
274,275,1,3,1,1,-0.9826296211587325,0,0,370375,7.75,0,1,-0.5609748304808925
275,276,1,1,1,1,2.480772679067989,1,0,13502,77.9583,D7,2,0.059159876663617696
276,277,0,3,1,1,1.1508775926924788,0,0,347073,7.75,0,2,-0.5609748304808925
277,278,0,2,2,0,0.24716162275031267,0,0,239853,0.0,0,2,-0.5609748304808925
278,279,0,3,0,0,-1.6566787007669321,4,1,382652,29.125,0,1,2.5396987052416584
279,280,1,3,3,1,0.41204698915052856,1,1,C.A. 2673,20.25,0,2,0.6792945838081278
280,281,0,3,2,0,2.628538799776379,0,0,336439,7.75,0,1,-0.5609748304808925
281,282,0,3,2,0,-0.1051344333288366,0,0,347464,7.8542,0,2,-0.5609748304808925
282,283,0,3,2,0,-0.9917311575791768,0,0,345778,9.5,0,2,-0.5609748304808925
283,284,1,3,2,0,-0.7700819765165918,0,0,A/5. 10482,8.05,0,2,-0.5609748304808925
284,285,0,1,2,0,0.8982314955042832,0,0,113056,26.0,A19,2,-0.5609748304808925
285,286,0,3,2,0,0.2642808684421385,0,0,349239,8.6625,0,0,-0.5609748304808925
286,287,1,3,2,0,0.042631687379553446,0,0,345774,9.5,0,2,-0.5609748304808925
287,288,0,3,2,0,-0.5484327954540067,0,0,349206,7.8958,0,2,-0.5609748304808925
